T_A[K] T_B[K] CNT sr860x[V] sr860y[V] sr860f[Hz] sr860sin[V] yyyy-mm-dd hh:mm:ss.ccccc
159.740000 158.730000 7456 0.00028000 0.00000161 33.3330 1.0000000000 2022-12-22 02:00:06.277001
159.743333 158.740000 7457 0.00027996 0.00000153 33.3330 1.0000000000 2022-12-22 02:00:08.214716
159.750000 158.740000 7458 0.00027990 0.00000162 33.3330 1.0000000000 2022-12-22 02:00:10.103605
159.760000 158.750000 7459 0.00027985 0.00000156 33.3330 1.0000000000 2022-12-22 02:00:11.989332
159.768333 158.760000 7460 0.00027986 0.00000159 33.3330 1.0000000000 2022-12-22 02:00:13.871246
159.780000 158.770000 7461 0.00027977 0.00000158 33.3330 1.0000000000 2022-12-22 02:00:15.772334
159.781667 158.770000 7462 0.00027970 0.00000161 33.3330 1.0000000000 2022-12-22 02:00:17.675418
159.790000 158.778333 7463 0.00027971 0.00000159 33.3330 1.0000000000 2022-12-22 02:00:19.555135
159.800000 158.780000 7464 0.00027964 0.00000159 33.3330 1.0000000000 2022-12-22 02:00:21.419769
159.805000 158.780000 7465 0.00027963 0.00000156 33.3330 1.0000000000 2022-12-22 02:00:23.289506
159.810000 158.790000 7466 0.00027963 0.00000155 33.3330 1.0000000000 2022-12-22 02:00:25.156436
159.820000 158.790000 7467 0.00027966 0.00000155 33.3330 1.0000000000 2022-12-22 02:00:27.024511
159.821667 158.803333 7468 0.00027952 0.00000155 33.3330 1.0000000000 2022-12-22 02:00:28.913941
159.830000 158.810000 7469 0.00027953 0.00000153 33.3330 1.0000000000 2022-12-22 02:00:30.792465
159.838333 158.818333 7470 0.00027947 0.00000157 33.3330 1.0000000000 2022-12-22 02:00:32.634532
159.840000 158.816667 7471 0.00027945 0.00000154 33.3330 1.0000000000 2022-12-22 02:00:34.514892
159.850000 158.830000 7472 0.00027940 0.00000157 33.3330 1.0000000000 2022-12-22 02:00:36.415566
159.860000 158.840000 7473 0.00027940 0.00000151 33.3330 1.0000000000 2022-12-22 02:00:38.310586
159.870000 158.850000 7474 0.00027936 0.00000160 33.3330 1.0000000000 2022-12-22 02:00:40.260120
159.876667 158.853333 7475 0.00027930 0.00000154 33.3330 1.0000000000 2022-12-22 02:00:42.141868
159.880000 158.860000 7476 0.00027923 0.00000161 33.3330 1.0000000000 2022-12-22 02:00:44.014893
159.890000 158.860000 7477 0.00027927 0.00000158 33.3330 1.0000000000 2022-12-22 02:00:45.890808
159.900000 158.871667 7478 0.00027916 0.00000153 33.3330 1.0000000000 2022-12-22 02:00:47.775163
159.910000 158.883333 7479 0.00027916 0.00000156 33.3330 1.0000000000 2022-12-22 02:00:49.676640
159.920000 158.886667 7480 0.00027913 0.00000154 33.3330 1.0000000000 2022-12-22 02:00:51.534496
159.930000 158.890000 7481 0.00027905 0.00000149 33.3330 1.0000000000 2022-12-22 02:00:53.418506
159.940000 158.905000 7482 0.00027904 0.00000153 33.3330 1.0000000000 2022-12-22 02:00:55.312792
159.956667 158.910000 7483 0.00027896 0.00000158 33.3330 1.0000000000 2022-12-22 02:00:57.173777
159.965000 158.916667 7484 0.00027896 0.00000154 33.3330 1.0000000000 2022-12-22 02:00:59.016683
159.978333 158.920000 7485 0.00027893 0.00000151 33.3330 1.0000000000 2022-12-22 02:01:00.894770
159.986667 158.920000 7486 0.00027884 0.00000163 33.3330 1.0000000000 2022-12-22 02:01:02.774834
160.000000 158.920000 7487 0.00027877 0.00000154 33.3330 1.0000000000 2022-12-22 02:01:04.645514
160.000000 158.920000 7488 0.00027867 0.00000153 33.3330 1.0000000000 2022-12-22 02:01:06.512789
160.010000 158.938333 7489 0.00027865 0.00000157 33.3330 1.0000000000 2022-12-22 02:01:08.385376
160.011667 158.940000 7490 0.00027861 0.00000156 33.3330 1.0000000000 2022-12-22 02:01:10.267443
160.020000 158.940000 7491 0.00027859 0.00000153 33.3330 1.0000000000 2022-12-22 02:01:12.143350
160.020000 158.950000 7492 0.00027860 0.00000160 33.3330 1.0000000000 2022-12-22 02:01:14.013724
160.030000 158.960000 7493 0.00027855 0.00000156 33.3330 1.0000000000 2022-12-22 02:01:15.898324
160.040000 158.966667 7494 0.00027855 0.00000149 33.3330 1.0000000000 2022-12-22 02:01:17.794285
160.043333 158.960000 7495 0.00027851 0.00000164 33.3330 1.0000000000 2022-12-22 02:01:19.673701
160.050000 158.970000 7496 0.00027842 0.00000161 33.3330 1.0000000000 2022-12-22 02:01:21.514652
160.058333 158.980000 7497 0.00027842 0.00000157 33.3330 1.0000000000 2022-12-22 02:01:23.386882
160.058333 158.980000 7498 0.00027846 0.00000155 33.3330 1.0000000000 2022-12-22 02:01:25.276395
160.060000 158.990000 7499 0.00027832 0.00000156 33.3330 1.0000000000 2022-12-22 02:01:27.138788
160.068333 158.990000 7500 0.00027840 0.00000156 33.3330 1.0000000000 2022-12-22 02:01:29.016606
160.070000 158.990000 7501 0.00027832 0.00000152 33.3330 1.0000000000 2022-12-22 02:01:30.889687
160.070000 159.006667 7502 0.00027830 0.00000153 33.3330 1.0000000000 2022-12-22 02:01:32.777940
160.080000 159.021667 7503 0.00027826 0.00000155 33.3330 1.0000000000 2022-12-22 02:01:34.678716
160.090000 159.030000 7504 0.00027831 0.00000156 33.3330 1.0000000000 2022-12-22 02:01:36.540940
160.090000 159.030000 7505 0.00027823 0.00000154 33.3330 1.0000000000 2022-12-22 02:01:38.409933
160.100000 159.045000 7506 0.00027819 0.00000159 33.3330 1.0000000000 2022-12-22 02:01:40.299356
160.110000 159.050000 7507 0.00027816 0.00000160 33.3330 1.0000000000 2022-12-22 02:01:42.153206
160.118333 159.065000 7508 0.00027815 0.00000155 33.3330 1.0000000000 2022-12-22 02:01:44.020317
160.125000 159.070000 7509 0.00027814 0.00000157 33.3330 1.0000000000 2022-12-22 02:01:45.895186
160.133333 159.073333 7510 0.00027799 0.00000159 33.3330 1.0000000000 2022-12-22 02:01:47.777880
160.140000 159.080000 7511 0.00027808 0.00000160 33.3330 1.0000000000 2022-12-22 02:01:49.645386
160.150000 159.080000 7512 0.00027802 0.00000152 33.3330 1.0000000000 2022-12-22 02:01:51.518945
160.156667 159.090000 7513 0.00027795 0.00000154 33.3330 1.0000000000 2022-12-22 02:01:53.380100
160.170000 159.090000 7514 0.00027792 0.00000156 33.3330 1.0000000000 2022-12-22 02:01:55.262821
160.170000 159.096667 7515 0.00027791 0.00000162 33.3330 1.0000000000 2022-12-22 02:01:57.155336
160.180000 159.100000 7516 0.00027784 0.00000155 33.3330 1.0000000000 2022-12-22 02:01:59.017688
160.185000 159.110000 7517 0.00027778 0.00000157 33.3330 1.0000000000 2022-12-22 02:02:00.919553
160.190000 159.115000 7518 0.00027782 0.00000155 33.3330 1.0000000000 2022-12-22 02:02:02.775968
160.200000 159.120000 7519 0.00027772 0.00000144 33.3330 1.0000000000 2022-12-22 02:02:04.673926
160.200000 159.120000 7520 0.00027776 0.00000159 33.3330 1.0000000000 2022-12-22 02:02:06.555141
160.210000 159.130000 7521 0.00027779 0.00000150 33.3330 1.0000000000 2022-12-22 02:02:08.422759
160.216667 159.140000 7522 0.00027766 0.00000151 33.3330 1.0000000000 2022-12-22 02:02:10.303202
160.220000 159.148333 7523 0.00027765 0.00000148 33.3330 1.0000000000 2022-12-22 02:02:12.186195
160.225000 159.150000 7524 0.00027764 0.00000156 33.3330 1.0000000000 2022-12-22 02:02:14.056518
160.230000 159.150000 7525 0.00027755 0.00000155 33.3330 1.0000000000 2022-12-22 02:02:15.925582
160.240000 159.160000 7526 0.00027761 0.00000152 33.3330 1.0000000000 2022-12-22 02:02:17.793583
160.248333 159.170000 7527 0.00027757 0.00000158 33.3330 1.0000000000 2022-12-22 02:02:19.681225
160.250000 159.170000 7528 0.00027756 0.00000155 33.3330 1.0000000000 2022-12-22 02:02:21.535851
160.250000 159.171667 7529 0.00027748 0.00000152 33.3330 1.0000000000 2022-12-22 02:02:23.410563
160.260000 159.188333 7530 0.00027743 0.00000158 33.3330 1.0000000000 2022-12-22 02:02:25.272455
160.260000 159.200000 7531 0.00027747 0.00000154 33.3330 1.0000000000 2022-12-22 02:02:27.155052
160.270000 159.210000 7532 0.00027736 0.00000153 33.3330 1.0000000000 2022-12-22 02:02:29.015906
160.280000 159.220000 7533 0.00027739 0.00000152 33.3330 1.0000000000 2022-12-22 02:02:30.900271
160.280000 159.210000 7534 0.00027732 0.00000162 33.3330 1.0000000000 2022-12-22 02:02:32.777986
160.290000 159.220000 7535 0.00027735 0.00000166 33.3330 1.0000000000 2022-12-22 02:02:34.664458
160.291667 159.230000 7536 0.00027731 0.00000155 33.3330 1.0000000000 2022-12-22 02:02:36.588844
160.300000 159.240000 7537 0.00027723 0.00000150 33.3330 1.0000000000 2022-12-22 02:02:38.440677
160.310000 159.245000 7538 0.00027726 0.00000154 33.3330 1.0000000000 2022-12-22 02:02:40.302864
160.310000 159.250000 7539 0.00027716 0.00000156 33.3330 1.0000000000 2022-12-22 02:02:42.180040
160.320000 159.248333 7540 0.00027717 0.00000152 33.3330 1.0000000000 2022-12-22 02:02:44.057233
160.320000 159.260000 7541 0.00027717 0.00000161 33.3330 1.0000000000 2022-12-22 02:02:45.918251
160.325000 159.260000 7542 0.00027717 0.00000148 33.3330 1.0000000000 2022-12-22 02:02:47.801029
160.330000 159.271667 7543 0.00027709 0.00000155 33.3330 1.0000000000 2022-12-22 02:02:49.676810
160.340000 159.270000 7544 0.00027705 0.00000158 33.3330 1.0000000000 2022-12-22 02:02:51.545247
160.340000 159.280000 7545 0.00027701 0.00000158 33.3330 1.0000000000 2022-12-22 02:02:53.402360
160.350000 159.288333 7546 0.00027703 0.00000147 33.3330 1.0000000000 2022-12-22 02:02:55.285265
160.350000 159.290000 7547 0.00027697 0.00000150 33.3330 1.0000000000 2022-12-22 02:02:57.152127
160.356667 159.300000 7548 0.00027698 0.00000158 33.3330 1.0000000000 2022-12-22 02:02:59.021496
160.363333 159.306667 7549 0.00027700 0.00000151 33.3330 1.0000000000 2022-12-22 02:03:00.902704
160.370000 159.315000 7550 0.00027688 0.00000154 33.3330 1.0000000000 2022-12-22 02:03:02.775070
160.371667 159.320000 7551 0.00027687 0.00000154 33.3330 1.0000000000 2022-12-22 02:03:04.651868
160.380000 159.325000 7552 0.00027688 0.00000155 33.3330 1.0000000000 2022-12-22 02:03:06.519978
160.386667 159.335000 7553 0.00027683 0.00000159 33.3330 1.0000000000 2022-12-22 02:03:08.400652
160.390000 159.340000 7554 0.00027683 0.00000155 33.3330 1.0000000000 2022-12-22 02:03:10.285633
160.400000 159.343333 7555 0.00027678 0.00000152 33.3330 1.0000000000 2022-12-22 02:03:12.139878
160.400000 159.356667 7556 0.00027681 0.00000151 33.3330 1.0000000000 2022-12-22 02:03:14.024272
160.410000 159.360000 7557 0.00027676 0.00000154 33.3330 1.0000000000 2022-12-22 02:03:15.892431
160.418333 159.363333 7558 0.00027677 0.00000157 33.3330 1.0000000000 2022-12-22 02:03:17.768360
160.423333 159.371667 7559 0.00027674 0.00000151 33.3330 1.0000000000 2022-12-22 02:03:19.650785
160.430000 159.386667 7560 0.00027663 0.00000162 33.3330 1.0000000000 2022-12-22 02:03:21.504806
160.433333 159.385000 7561 0.00027665 0.00000160 33.3330 1.0000000000 2022-12-22 02:03:23.392701
160.440000 159.390000 7562 0.00027669 0.00000156 33.3330 1.0000000000 2022-12-22 02:03:25.288305
160.450000 159.400000 7563 0.00027662 0.00000145 33.3330 1.0000000000 2022-12-22 02:03:27.166656
160.451667 159.400000 7564 0.00027663 0.00000152 33.3330 1.0000000000 2022-12-22 02:03:29.025900
160.460000 159.400000 7565 0.00027644 0.00000151 33.3330 1.0000000000 2022-12-22 02:03:30.909272
160.465000 159.411667 7566 0.00027646 0.00000151 33.3330 1.0000000000 2022-12-22 02:03:32.792286
160.470000 159.420000 7567 0.00027649 0.00000156 33.3330 1.0000000000 2022-12-22 02:03:34.646056
160.471667 159.430000 7568 0.00027640 0.00000154 33.3330 1.0000000000 2022-12-22 02:03:36.508707
160.480000 159.440000 7569 0.00027641 0.00000158 33.3330 1.0000000000 2022-12-22 02:03:38.399154
160.490000 159.450000 7570 0.00027638 0.00000158 33.3330 1.0000000000 2022-12-22 02:03:40.263693
160.498333 159.450000 7571 0.00027639 0.00000155 33.3330 1.0000000000 2022-12-22 02:03:42.160347
160.506667 159.460000 7572 0.00027630 0.00000156 33.3330 1.0000000000 2022-12-22 02:03:44.026994
160.516667 159.470000 7573 0.00027631 0.00000150 33.3330 1.0000000000 2022-12-22 02:03:45.930303
160.523333 159.470000 7574 0.00027625 0.00000157 33.3330 1.0000000000 2022-12-22 02:03:47.802997
160.530000 159.475000 7575 0.00027615 0.00000162 33.3330 1.0000000000 2022-12-22 02:03:49.700119
160.540000 159.488333 7576 0.00027611 0.00000155 33.3330 1.0000000000 2022-12-22 02:03:51.551232
160.550000 159.490000 7577 0.00027615 0.00000150 33.3330 1.0000000000 2022-12-22 02:03:53.405612
160.556667 159.498333 7578 0.00027604 0.00000159 33.3330 1.0000000000 2022-12-22 02:03:55.265796
160.560000 159.500000 7579 0.00027608 0.00000159 33.3330 1.0000000000 2022-12-22 02:03:57.142839
160.570000 159.510000 7580 0.00027608 0.00000157 33.3330 1.0000000000 2022-12-22 02:03:59.020761
160.580000 159.510000 7581 0.00027599 0.00000158 33.3330 1.0000000000 2022-12-22 02:04:00.895732
160.580000 159.510000 7582 0.00027594 0.00000155 33.3330 1.0000000000 2022-12-22 02:04:02.773359
160.590000 159.510000 7583 0.00027595 0.00000154 33.3330 1.0000000000 2022-12-22 02:04:04.646013
160.593333 159.528333 7584 0.00027586 0.00000151 33.3330 1.0000000000 2022-12-22 02:04:06.529442
160.600000 159.530000 7585 0.00027594 0.00000155 33.3330 1.0000000000 2022-12-22 02:04:08.409477
160.605000 159.531667 7586 0.00027584 0.00000155 33.3330 1.0000000000 2022-12-22 02:04:10.291498
160.610000 159.548333 7587 0.00027585 0.00000154 33.3330 1.0000000000 2022-12-22 02:04:12.188900
160.610000 159.550000 7588 0.00027583 0.00000164 33.3330 1.0000000000 2022-12-22 02:04:14.070747
160.620000 159.558333 7589 0.00027578 0.00000155 33.3330 1.0000000000 2022-12-22 02:04:15.939378
160.630000 159.570000 7590 0.00027573 0.00000158 33.3330 1.0000000000 2022-12-22 02:04:17.790127
160.630000 159.571667 7591 0.00027573 0.00000153 33.3330 1.0000000000 2022-12-22 02:04:19.689537
160.640000 159.580000 7592 0.00027570 0.00000153 33.3330 1.0000000000 2022-12-22 02:04:21.576832
160.650000 159.590000 7593 0.00027568 0.00000156 33.3330 1.0000000000 2022-12-22 02:04:23.432189
160.660000 159.600000 7594 0.00027561 0.00000155 33.3330 1.0000000000 2022-12-22 02:04:25.300855
160.670000 159.610000 7595 0.00027564 0.00000155 33.3330 1.0000000000 2022-12-22 02:04:27.147685
160.670000 159.600000 7596 0.00027563 0.00000156 33.3330 1.0000000000 2022-12-22 02:04:29.041063
160.680000 159.610000 7597 0.00027554 0.00000156 33.3330 1.0000000000 2022-12-22 02:04:30.910133
160.690000 159.620000 7598 0.00027551 0.00000161 33.3330 1.0000000000 2022-12-22 02:04:32.770996
160.696667 159.630000 7599 0.00027555 0.00000160 33.3330 1.0000000000 2022-12-22 02:04:34.662349
160.701667 159.630000 7600 0.00027542 0.00000155 33.3330 1.0000000000 2022-12-22 02:04:36.522678
160.710000 159.638333 7601 0.00027546 0.00000148 33.3330 1.0000000000 2022-12-22 02:04:38.396349
160.720000 159.646667 7602 0.00027543 0.00000154 33.3330 1.0000000000 2022-12-22 02:04:40.267461
160.730000 159.660000 7603 0.00027530 0.00000155 33.3330 1.0000000000 2022-12-22 02:04:42.137224
160.740000 159.666667 7604 0.00027532 0.00000153 33.3330 1.0000000000 2022-12-22 02:04:44.039584
160.750000 159.670000 7605 0.00027523 0.00000151 33.3330 1.0000000000 2022-12-22 02:04:45.902191
160.760000 159.663333 7606 0.00027517 0.00000150 33.3330 1.0000000000 2022-12-22 02:04:47.799953
160.768333 159.685000 7607 0.00027512 0.00000153 33.3330 1.0000000000 2022-12-22 02:04:49.695106
160.778333 159.681667 7608 0.00027513 0.00000158 33.3330 1.0000000000 2022-12-22 02:04:51.567135
160.781667 159.690000 7609 0.00027499 0.00000150 33.3330 1.0000000000 2022-12-22 02:04:53.450770
160.790000 159.690000 7610 0.00027506 0.00000154 33.3330 1.0000000000 2022-12-22 02:04:55.313326
160.791667 159.690000 7611 0.00027501 0.00000151 33.3330 1.0000000000 2022-12-22 02:04:57.194916
160.800000 159.700000 7612 0.00027497 0.00000152 33.3330 1.0000000000 2022-12-22 02:04:59.060539
160.810000 159.720000 7613 0.00027493 0.00000155 33.3330 1.0000000000 2022-12-22 02:05:00.910896
160.820000 159.718333 7614 0.00027484 0.00000161 33.3330 1.0000000000 2022-12-22 02:05:02.795894
160.820000 159.716667 7615 0.00027488 0.00000152 33.3330 1.0000000000 2022-12-22 02:05:04.697038
160.830000 159.716667 7616 0.00027482 0.00000148 33.3330 1.0000000000 2022-12-22 02:05:06.550351
160.840000 159.740000 7617 0.00027480 0.00000156 33.3330 1.0000000000 2022-12-22 02:05:08.435960
160.840000 159.740000 7618 0.00027480 0.00000152 33.3330 1.0000000000 2022-12-22 02:05:10.329240
160.850000 159.740000 7619 0.00027476 0.00000151 33.3330 1.0000000000 2022-12-22 02:05:12.230367
160.851667 159.750000 7620 0.00027474 0.00000154 33.3330 1.0000000000 2022-12-22 02:05:14.119083
160.860000 159.750000 7621 0.00027467 0.00000159 33.3330 1.0000000000 2022-12-22 02:05:16.052547
160.870000 159.770000 7622 0.00027464 0.00000156 33.3330 1.0000000000 2022-12-22 02:05:17.928916
160.876667 159.778333 7623 0.00027464 0.00000155 33.3330 1.0000000000 2022-12-22 02:05:19.803688
160.880000 159.780000 7624 0.00027464 0.00000151 33.3330 1.0000000000 2022-12-22 02:05:21.684576
160.890000 159.776667 7625 0.00027456 0.00000153 33.3330 1.0000000000 2022-12-22 02:05:23.551768
160.900000 159.803333 7626 0.00027452 0.00000154 33.3330 1.0000000000 2022-12-22 02:05:25.424597
160.900000 159.800000 7627 0.00027461 0.00000154 33.3330 1.0000000000 2022-12-22 02:05:27.311974
160.910000 159.800000 7628 0.00027440 0.00000154 33.3330 1.0000000000 2022-12-22 02:05:29.171108
160.910000 159.810000 7629 0.00027446 0.00000154 33.3330 1.0000000000 2022-12-22 02:05:31.055400
160.920000 159.820000 7630 0.00027447 0.00000154 33.3330 1.0000000000 2022-12-22 02:05:32.917005
160.930000 159.821667 7631 0.00027439 0.00000152 33.3330 1.0000000000 2022-12-22 02:05:34.814140
160.940000 159.826667 7632 0.00027431 0.00000148 33.3330 1.0000000000 2022-12-22 02:05:36.674836
160.940000 159.833333 7633 0.00027434 0.00000147 33.3330 1.0000000000 2022-12-22 02:05:38.564858
160.950000 159.831667 7634 0.00027426 0.00000165 33.3330 1.0000000000 2022-12-22 02:05:40.427787
160.950000 159.850000 7635 0.00027431 0.00000152 33.3330 1.0000000000 2022-12-22 02:05:42.295832
160.960000 159.850000 7636 0.00027425 0.00000150 33.3330 1.0000000000 2022-12-22 02:05:44.178034
160.960000 159.863333 7637 0.00027430 0.00000155 33.3330 1.0000000000 2022-12-22 02:05:46.053155
160.970000 159.870000 7638 0.00027428 0.00000156 33.3330 1.0000000000 2022-12-22 02:05:47.965328
160.980000 159.880000 7639 0.00027417 0.00000152 33.3330 1.0000000000 2022-12-22 02:05:49.815845
160.983333 159.880000 7640 0.00027417 0.00000151 33.3330 1.0000000000 2022-12-22 02:05:51.682067
160.990000 159.883333 7641 0.00027413 0.00000157 33.3330 1.0000000000 2022-12-22 02:05:53.536340
160.996667 159.890000 7642 0.00027407 0.00000148 33.3330 1.0000000000 2022-12-22 02:05:55.439250
161.006667 159.901667 7643 0.00027398 0.00000153 33.3330 1.0000000000 2022-12-22 02:05:57.300499
161.010000 159.900000 7644 0.00027405 0.00000156 33.3330 1.0000000000 2022-12-22 02:05:59.182858
161.020000 159.905000 7645 0.00027398 0.00000158 33.3330 1.0000000000 2022-12-22 02:06:01.052024
161.021667 159.918333 7646 0.00027397 0.00000156 33.3330 1.0000000000 2022-12-22 02:06:02.940103
161.030000 159.920000 7647 0.00027393 0.00000157 33.3330 1.0000000000 2022-12-22 02:06:04.820771
161.040000 159.936667 7648 0.00027385 0.00000155 33.3330 1.0000000000 2022-12-22 02:06:06.701926
161.041667 159.936667 7649 0.00027383 0.00000159 33.3330 1.0000000000 2022-12-22 02:06:08.558117
161.050000 159.948333 7650 0.00027377 0.00000154 33.3330 1.0000000000 2022-12-22 02:06:10.441246
161.060000 159.950000 7651 0.00027374 0.00000156 33.3330 1.0000000000 2022-12-22 02:06:12.320995
161.065000 159.960000 7652 0.00027378 0.00000149 33.3330 1.0000000000 2022-12-22 02:06:14.205583
161.070000 159.968333 7653 0.00027374 0.00000152 33.3330 1.0000000000 2022-12-22 02:06:16.089168
161.080000 159.963333 7654 0.00027368 0.00000156 33.3330 1.0000000000 2022-12-22 02:06:17.938230
161.081667 159.968333 7655 0.00027366 0.00000157 33.3330 1.0000000000 2022-12-22 02:06:19.852803
161.090000 159.970000 7656 0.00027359 0.00000159 33.3330 1.0000000000 2022-12-22 02:06:21.754116
161.093333 159.980000 7657 0.00027358 0.00000156 33.3330 1.0000000000 2022-12-22 02:06:23.703719
